X,Y,Z,Name,Description,Season,Episode,BroadcastDate,Link,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Description_Clean,Description_Standardized,Needs_Review,Theme_Tags,Place_Locations,Season_key,Episode_key,Producer,Duration,Location 1,Match_Score,Match_Type,Name_core
,,,33.05 Olympic Coast Photo Essay,,33.0,5.0,11/11/21,,,,,,,,,,,Very short description,Coast & Marine,Olympic Coast,33.0,5.0,Jule Gilfillan,,,1.0,Description,Olympic Coast Photo Essay
,,,33.07 Clearwater Park Photo Essay,,33.0,7.0,1/13/22,,,,,,,,,,,Very short description,Rivers & Water,,33.0,7.0,Todd Sonflieth,,,1.0,Description,Clearwater Park Photo Essay
-121.6923963,45.222838,0.0,33.08 All Bodies on Bikes,Kailey Kornhauser and Marley Blonsky are on a mission to welcome everybody to the cycling world.,33.0,8.0,2/10/22,,,,,,,,,Kailey Kornhauser and Marley Blonsky are on a mission to welcome everybody to the cycling world.,This story explores kailey Kornhauser and Marley Blonsky are on a mission to welcome everybody to the cycling world.,,Outdoor Recreation,,33.0,8.0,Jule Gilfillan,,,0.95,Name,All Bodies on Bikes
-121.8079967,44.2614802,0.0,33.08 Lava Photo Essay,Enjoy a photo essay made for the love of lava by Oregon Field Guide photographer Michael Bendixen.,33.0,8.0,2/10/22,,,,,,,,,Enjoy a photo essay made for the love of lava by Oregon Field Guide photographer Michael Bendixen.,This story explores enjoy a photo essay made for the love of lava by Oregon Field Guide photographer Michael Bendixen.,,Geology & Natural History,Oregon; Bend,33.0,8.0,Michael Bendixen,,,0.95,Name,Lava Photo Essay
-121.974111,47.5474411,0.0,33.08 Slime Molds,"Despite their unappealing name, Slime Molds, these one-cell wonders have been fascinating (and baffling) scientists for centuries.",33.0,8.0,2/10/22,,,,,,,,,"Despite their unappealing name, Slime Molds, these one-cell wonders have been fascinating (and baffling) scientists for centuries.","This story explores despite their unappealing name, Slime Molds, these one-cell wonders have been fascinating (and baffling) scientists for centuries.",,Science & Research,,33.0,8.0,Ian McCluskey,,,0.95,Name,Slime Molds
-118.5973913,45.6608791,0.0,33.09 Acosia Red Elk,"Meet Acosia Red Elk. She is a well known, world champion powwow jingle dancer.",33.0,9.0,2/17/22,https://www.opb.org/article/2022/02/17/powwow-dancing-meets-yoga-in-the-life-and-artistry-of-acosia-red-elk/,,,,,,,,"Meet Acosia Red Elk. She is a well known, world champion powwow jingle dancer.","This story explores meet Acosia Red Elk. She is a well known, world champion powwow jingle dancer.",,Wildlife & Habitat,,33.0,9.0,Aaron Scott,,,0.95,Name,Acosia Red Elk
-119.8566636,42.720672,0.0,33.09 Sunstones,There is myth and mystery lurking in the glimmer of Oregon’s state gemstone.,33.0,9.0,2/17/22,,,,,,,,,There is myth and mystery lurking in the glimmer of Oregons state gemstone.,This story explores there is myth and mystery lurking in the glimmer of Oregons state gemstone.,Low-confidence metadata match,General Interest,Oregon,33.0,9.0,Jule Gilfillan,,,0.684,Name,Sunstones
-123.6845422,45.4911424,0.0,33.09 Wilson River Photo Essay,Take a moment along the shores of the Wilson River.,33.0,9.0,2/17/22,,,,,,,,,Take a moment along the shores of the Wilson River.,This story explores take a moment along the shores of the Wilson River.,,Rivers & Water,Wilson River,33.0,9.0,Brandon Swanson,,,0.95,Name,Wilson River Photo Essay
-122.5802512,45.3418591,0.0,34.01 Newt Balls Photo Essay,Newt Balls Photo Essay.,34.0,1.0,10/6/22,,,,,,,,,Newt.,This story explores this story explores newt Balls Photo Essay.,Low-confidence metadata match,General Interest,Balls Photo Essay,34.0,1.0,Brandon Swanson,,,0.594,Name,Newt Balls Photo Essay
-123.0174448,48.5455029,0.0,34.01 Octopus Brains,"Octopuses are incredibly smart, yet the majority of their neurons exist in their arms and suckers and not in their brain, making them as close to alien intelligence as we can find on Earth.",34.0,1.0,10/6/22,https://www.opb.org/article/2022/03/29/want-to-study-how-aliens-might-think-look-to-the-octopus/,,,,,,,,"Octopuses are incredibly smart, yet the majority of their neurons exist in their arms and suckers and not in their brain, making them as close to alien intelligence as we can find on Earth.","This story explores octopuses are incredibly smart, yet the majority of their neurons exist in their arms and suckers and not in their brain, making them as close to alien intelligence as we can find on Earth.",,General Interest,,34.0,1.0,Aaron Scott,,,0.95,Name,Octopus Brains
-121.7375337,45.0937568,0.0,34.01 Search for the Skyline Trail,"A father and daughter’s search for the Skyline Trail is as much about a trail lost to time, as it is about how nature helped forge a family’s bonds.",34.0,1.0,10/6/22,,,,,,,,,"A father and daughters search for the Skyline Trail is as much about a trail lost to time, as it is about how nature helped forge a familys bonds.","A father and daughters search for the Skyline Trail is as much about a trail lost to time, as it is about how nature helped forge a familys bonds.",Low-confidence metadata match,Communities & Culture,,34.0,1.0,,,,0.602,Name,Search for the Skyline Trail
-120.2936971,44.714511,0.0,34.02 Beaver Assisted Restoration Update,Revisit the 2009 Bridge Creek Project in eastern Oregon for an update on the success of the role beavers play in the landscape.,34.0,2.0,11/3/22,,,,,,,,,Revisit the 2009 Bridge Creek Project in eastern Oregon for an update on the success of the role beavers play in the landscape.,This story explores revisit the 2009 Bridge Creek Project in eastern Oregon for an update on the success of the role beavers play in the landscape.,,Climate & Environment; Rivers & Water,Bridge Creek; Eastern Oregon,34.0,2.0,Aaron Scott,,,0.841,Name,Beaver Assisted Restoration Update
-122.0531962,48.1565528,0.0,34.02 Mounted Archery,Katie Stearns helps lead a new generation to take up the ancient martial art of shooting arrows from the backs of galloping horses.,34.0,2.0,11/3/22,,,,,,,,,Katie Stearns helps lead a new generation to take up the ancient martial art of shooting arrows from the backs of galloping horses.,This story explores katie Stearns helps lead a new generation to take up the ancient martial art of shooting arrows from the backs of galloping horses.,,Agriculture & Ranching; History & Heritage,,34.0,2.0,Ian McCluskey,,,0.95,Name,Mounted Archery
-121.541961,45.9999311,0.0,34.02 Trail Signs,"Anyone who has hiked in a National Forest has seen one of the iconic trail signs crafted by Mount Adams Ranger Station volunteer, Dan Finn.",34.0,2.0,11/3/22,,,,,,,,,"Anyone who has hiked in a National Forest has seen one of the iconic trail signs crafted by Mount Adams Ranger Station volunteer, Dan Finn.","This story explores anyone who has hiked in a National Forest has seen one of the iconic trail signs crafted by Mount Adams Ranger Station volunteer, Dan Finn.",Low-confidence metadata match,Forestry & Logging; Rivers & Water,National Forest,34.0,2.0,Ian McCluskey,,,0.704,Name,Trail Signs
-118.1194028,44.7031292,0.0,34.03 Sumpter Valley Railroad,"A storybook Christmas comes to life as this small-town, all-volunteer railroad fires up their antique locomotives.",34.0,3.0,11/24/22,https://www.opb.org/article/2022/11/26/sumpter-oregon-christmas-train-holiday-santa-claus-steam-locomotive/,,,,,,,,"A storybook Christmas comes to life as this small-town, all-volunteer railroad fires up their antique locomotives.","A storybook Christmas comes to life as this small-town, all-volunteer railroad fires up their antique locomotives.",,General Interest,Sumpter Valley,34.0,3.0,Jule Gilfillan,,,0.95,Name,Sumpter Valley Railroad
-120.5680536,48.6490564,0.0,34.03 Wolverine Search,"Cascades Wolverine Project aims to support wolverine recovery in the Cascade Mountains through monitoring, and community science.",34.0,3.0,11/24/22,,,,,,,,,"Cascades Wolverine Project aims to support wolverine recovery in the Cascade Mountains through monitoring, and community science.","This story explores cascades Wolverine Project aims to support wolverine recovery in the Cascade Mountains through monitoring, and community science.",Low-confidence metadata match,Communities & Culture,Cascade Mountains,34.0,3.0,Ian McCluskey,,,0.543,Name,Wolverine Search
-122.6809102,45.1424573,0.0,34.03 Yoder Mill,The Yoder Mill mill has been in Clackamas County since the 1800's when the Yoder family came out west.,34.0,3.0,11/24/22,,,,,,,,,The Yoder Mill mill has been in Clackamas County since the 1800's when the Yoder family came out west.,The Yoder Mill mill has been in Clackamas County since the 1800's when the Yoder family came out west.,,Communities & Culture,Clackamas County,34.0,3.0,Todd Sonflieth,,,0.95,Name,Yoder Mill
-121.7120124,45.3365924,0.0,34.04 BIPOC Ski,"Open Slopes PDX is making skiing and snowboarding more accessible and welcoming to Black, Indigenous and other people of color.",34.0,4.0,1/5/23,https://www.opb.org/article/2023/01/04/mount-hood-skiing-snowboarding-open-slopes-pdx-bipoc-people-of-color/,,,,,,,,"Open Slopes PDX is making skiing and snowboarding more accessible and welcoming to Black, Indigenous and other people of color.","This story explores open Slopes PDX is making skiing and snowboarding more accessible and welcoming to Black, Indigenous and other people of color.",,Outdoor Recreation,,34.0,4.0,Alex Hasenstab,,,0.95,Name,BIPOC Ski
-121.8035462,45.578789,0.0,34.04 Cold Dipping,Getting into painfully cold water has become a way of life for Ivana Maclay.,34.0,4.0,1/5/23,,,,,,,,,Getting into painfully cold water has become a way of life for Ivana Maclay.,This story explores getting into painfully cold water has become a way of life for Ivana Maclay.,,Rivers & Water,,34.0,4.0,Ian McCluskey,,,0.95,Name,Cold Dipping
-123.0926831,45.2274822,0.0,34.04 Oregon Olives,A small group of growers are betting the farm that olive oil might be Oregon’s new pinot noir.,34.0,4.0,1/5/23,,,,,,,,,A small group of growers are betting the farm that olive oil might be Oregons new pinot noir.,A small group of growers are betting the farm that olive oil might be Oregons new pinot noir.,,Agriculture & Ranching,Oregon,34.0,4.0,Aaron Scott; Jule Gilfillan,,,0.95,Name,Oregon Olives
-117.2718191,45.4288704,0.0,34.05 Bison Ranching,"Two sisters take over the family business at the Stangell Bison Ranch in Enterprise, Oregon",34.0,5.0,2/2/23,,,,,,,,,"Two sisters take over the family business at the Stangell Bison Ranch in Enterprise, Oregon.","This story explores two sisters take over the family business at the Stangell Bison Ranch in Enterprise, Oregon.",Possible trailing tags/places remain,Agriculture & Ranching,Sisters; Enterprise; Oregon,34.0,5.0,Chris Gonzalez,,,0.95,Name,Bison Ranching
-117.2086401,45.2832778,0.0,34.05 Wallowa Rain Photo Essay,A good cleansing rainstorm in the Wallowas turned out to be one photographer's delight.,34.0,5.0,2/2/23,,,,,,,,,A good cleansing rainstorm in the Wallowas turned out to be one photographer's delight.,A good cleansing rainstorm in the Wallowas turned out to be one photographer's delight.,,General Interest,,34.0,5.0,Adele Reich,,,0.95,Name,Wallowa Rain Photo Essay
-122.6654796,45.4752094,0.0,34.05 Willamette Recreation,"As the once polluted Willamette River has grown cleaner, it’s attracted hordes of swimmers, motorboaters, kayakers and SUPers. And that’s brought a new problems from overcrowding and incompatible uses.",34.0,5.0,2/2/23,,,,,,,,,"As the once polluted Willamette River has grown cleaner, its attracted hordes of swimmers, motorboaters, kayakers and SUPers. And thats brought a new problems from overcrowding and incompatible uses.","This story explores as the once polluted Willamette River has grown cleaner, its attracted hordes of swimmers, motorboaters, kayakers and SUPers. And thats brought a new problems from overcrowding and incompatible uses.",,Outdoor Recreation; Rivers & Water,Willamette River,34.0,5.0,Cassandra Profita,,,0.95,Name,Willamette Recreation
-122.0306605,45.6122318,0.0,34.06 Salmon People: The Fight to Preserve a Way of Life,"When the salmon are running up the Columbia River, Native people are there with them. The river is a way of life for the Wy-Kan-Ush-Pum, the Salmon People. Over the last century and a half, they have watched as forces eroded their access to salmon. The stakes in their fight to preserve the salmon, and their way of life, are existential.",34.0,6.0,3/16/23,,,,,,,,,"When the salmon are running up the Columbia River, Native people are there with them. The river is a way of life for the Wy-Kan-Ush-Pum, the Salmon People. Over the last century and a half, they have watched as forces eroded their access to salmon. The stakes in their fight to preserve the salmon, and their way of life, are existential.","This story explores when the salmon are running up the Columbia River, Native people are there with them. The river is a way of life for the Wy-Kan-Ush-Pum, the Salmon People. Over the last century and a half, they have watched as forces eroded their access to salmon. The stakes in their fight to preserve the salmon, and their way of life, are existential.",,Rivers & Water; Wildlife & Habitat,Columbia River,34.0,6.0,Collaboration between ProPublica and OPB,,,0.95,Name,Salmon People: The Fight to Preserve a Way of Life
-122.8825049,45.8424094,0.0,34.07 Bonsai Mirai,The masterful art of bonsai takes root in Oregon.,34.0,7.0,4/6/23,https://www.opb.org/article/2023/04/06/oregon-bonsai-creator-captures-nature-in-a-bowl/,,,,,,,,The masterful art of bonsai takes root in Oregon.,This story explores the masterful art of bonsai takes root in Oregon.,,General Interest,Oregon,34.0,7.0,Jule Gilfillan; Aaron Scott,,,0.95,Name,Bonsai Mirai
-120.2521912,44.6365458,0.0,34.07 Painted Hills Photo Essay,A photo journey into the Painted Hills.,34.0,7.0,4/6/23,,,,,,,,,A photo journey into the Painted Hills.,This story explores a photo journey into the Painted Hills.,,General Interest,,34.0,7.0,Brandon Swanson,,,0.95,Name,Painted Hills Photo Essay
-120.9562368,44.6219457,0.0,34.07 Space Balloons,A strange craft hovering high above eastern Oregon could help scientists improve how we land on Mars in the future.,34.0,7.0,4/6/23,,,,,,,,,A strange craft hovering high above eastern Oregon could help scientists improve how we land on Mars in the future.,A strange craft hovering high above eastern Oregon could help scientists improve how we land on Mars in the future.,,Science & Research; Technology & Innovation,Eastern Oregon,34.0,7.0,Jes Burns,,,0.95,Name,Space Balloons
-120.3789659,42.5906047,0.0,34.08 Community Ski,A couple offers DIY ski-making workshops in an unusual place– Oregon’s high desert.,34.0,8.0,5/4/23,,,,,,,,,A couple offers DIY ski-making workshops in an unusual place Oregons high desert.,A couple offers DIY ski-making workshops in an unusual place Oregons high desert.,,Communities & Culture; Outdoor Recreation,Oregon; High Desert,34.0,8.0,Ian McCluskey,,,0.915,Name,Community Ski
-122.9476138,45.5746003,0.0,34.08 Gemstone Faceting,A craftsman brings the perfect shine to Oregon’s state gemstone.,34.0,8.0,5/4/23,https://www.opb.org/article/2023/05/04/oregon-sunstone-raw-to-gemstone-jewel-columbia-willamette-faceters-guild/,,,,,,,,A craftsman brings the perfect shine to Oregons state gemstone.,This story explores a craftsman brings the perfect shine to Oregons state gemstone.,,General Interest,Oregon,34.0,8.0,Jule Gilfillan,,,0.95,Name,Gemstone Faceting
-124.0629291,44.7460705,0.0,34.08 Siletz Surf,Siletz tribal members find power in surfing their homelands.,34.0,8.0,5/4/23,,,,,,,,,Siletz tribal members find power in surfing their homelands.,This story explores siletz tribal members find power in surfing their homelands.,,History & Heritage,,34.0,8.0,Noah Thomas,,,0.95,Name,Siletz Surf
-119.8377889,46.2014321,0.0,34.09 Apple Bots,The future is now as robot drones pick apples in Washington’s orchards. ,34.0,9.0,5/11/23,https://www.opb.org/article/2023/04/06/northwest-oregon-apple-washington-farm-harvest-robots-robotics-orchards-agriculture-technology/,,,,,,,,The future is now as robot drones pick apples in Washingtons orchards.,The future is now as robot drones pick apples in Washingtons orchards.,,Agriculture & Ranching; Technology & Innovation,Washington,34.0,9.0,Noah Thomas,,,0.95,Name,Apple Bots
-121.318902,44.4367584,0.0,34.09 Deschutes River Poo Patrol,"Everyone poops, but on a river as precious as the Deschutes, it’s “Two-Ply’s” job to keep things tidy.",34.0,9.0,5/11/23,,,,,,,,,"Everyone poops, but on a river as precious as the Deschutes, its Two-Plys job to keep things tidy.","This story explores everyone poops, but on a river as precious as the Deschutes, its Two-Plys job to keep things tidy.",,Rivers & Water,Deschutes River; Deschutes,34.0,9.0,Ian McCluskey,,,0.95,Name,Deschutes River Poo Patrol
-121.3357529,44.1456155,0.0,34.09 Horse Trainer,And we introduce you to a man who keeps the ancient arts of horse training alive in Oregon’s high desert.,34.0,9.0,5/11/23,,,,,,,,,And we introduce you to a man who keeps the ancient arts of horse training alive in Oregons high desert.,This story explores and we introduce you to a man who keeps the ancient arts of horse training alive in Oregons high desert.,,Agriculture & Ranching; Communities & Culture; History & Heritage,Oregon; High Desert,34.0,9.0,Ian McCluskey,,,0.95,Name,Horse Trainer
-121.5368114,45.6728151,0.0,34.10 Gorge Gliders,"For teenagers of the Hood River Soaring Club, their first license won't be to drive a car but to fly a glider plane.",34.0,10.0,6/1/23,,,,,,,,,"For teenagers of the Hood River Soaring Club, their first license won't be to drive a car but to fly a glider plane.","This story explores for teenagers of the Hood River Soaring Club, their first license won't be to drive a car but to fly a glider plane.",,Rivers & Water,Hood River,34.0,10.0,Ian McCluskey,,,0.95,Name,Gorge Gliders
-122.7093884,45.5186676,0.0,34.10 Japanese Garden Photo Essay,Enjoy a photo essay of Portland’s lovely Japanese Gardens.,34.0,10.0,6/1/23,https://www.opb.org/article/2022/12/01/portland-japanese-garden-is-ablaze-with-fall-colors/,,,,,,,,Enjoy a photo essay of Portlands lovely Japanese Gardens.,This story explores enjoy a photo essay of Portlands lovely Japanese Gardens.,,General Interest,Portland,34.0,10.0,Brandon Swanson,,,0.95,Name,Japanese Garden Photo Essay
-121.2231211,44.06596,0.0,34.10 Think Wild,"Think Wild gives central Oregon wildlife a chance as staff and volunteers rescue, treat, rehabilitate and release animals back into the wild.",34.0,10.0,6/1/23,https://www.opb.org/article/2023/05/31/wildlife-second-chance-bend-hospital-think-wild/,,,,,,,,"Think Wild gives central Oregon wildlife a chance as staff and volunteers rescue, treat, rehabilitate and release animals back into the wild.","This story explores think Wild gives central Oregon wildlife a chance as staff and volunteers rescue, treat, rehabilitate and release animals back into the wild.",,Wildlife & Habitat,Central Oregon,34.0,10.0,Jule Gilfillan,,,0.95,Name,Think Wild
-117.0725792,42.9850324,0.0,34.11 Colorful Cowgirl,"The ""Colorful Cowgirl"" is putting her personal twist into a 4-generation family tradition of handmaking mecate reins out of horsehair. ",34.0,11.0,7/6/23,,,,,,,,,"The ""Colorful Cowgirl"" is putting her personal twist into a 4-generation family tradition of handmaking mecate reins out of horsehair.","The ""Colorful Cowgirl"" is putting her personal twist into a 4-generation family tradition of handmaking mecate reins out of horsehair.",,Communities & Culture; Agriculture & Ranching,,34.0,11.0,Ian McCluskey,,,0.95,Name,Colorful Cowgirl
-123.6105469,45.1055685,0.0,34.11 Tribal Land Management,The Confederated Tribes of the Grand Ronde manage their land with a long-term vision for the food and resources they want to see for generations into the future.,34.0,11.0,7/6/23,,,,,,,,,The Confederated Tribes of the Grand Ronde manage their land with a long-term vision for the food and resources they want to see for generations into the future.,The Confederated Tribes of the Grand Ronde manage their land with a long-term vision for the food and resources they want to see for generations into the future.,,History & Heritage; Food & Drink,,34.0,11.0,Cassandra Profita,,,0.95,Name,Tribal Land Management
-120.3860776,45.5284931,0.0,35.01 Chukar Hunters,A man and his dog bond with the big wild while hunting for chukar.,35.0,1.0,10/5/23,https://www.opb.org/article/2023/09/14/chukar-hunting-oregon/,,,,,,,,A man and his dog bond with the big wild while hunting for chukar.,A man and his dog bond with the big wild while hunting for chukar.,,General Interest,,35.0,1.0,Noah Thomas,,,0.95,Name,Chukar Hunters
-122.4361155,41.9343232,0.0,35.01 Klamath Dam Removal Preview,Changes are coming to the Klamath river as the largest dam removal project in the county gets underway.,35.0,1.0,10/5/23,,,,,,,,,Changes are coming to the Klamath river as the largest dam removal project in the county gets underway.,This story explores changes are coming to the Klamath river as the largest dam removal project in the county gets underway.,,Rivers & Water,Klamath Dam; Klamath River; Klamath,35.0,1.0,Cassandra Profita,,,0.785,Name,Klamath Dam Removal Preview
-122.6538886,45.4200513,0.0,35.01 Photographer's Backyard Photo Essay,A visual exploration of photographer Todd’s Sonflieth’s backyard.,35.0,1.0,10/5/23,,,,,,,,,A visual exploration of photographer Todds Sonflieths backyard.,This story explores a visual exploration of photographer Todds Sonflieths backyard.,,General Interest,,35.0,1.0,Todd Sonflieth,,,0.95,Name,Photographer's Backyard Photo Essay
,,,35.02 SpiderHarp,Oregon scientists study spiders with a web-inspired musical instrument,35.0,2.0,11/2/23,https://www.opb.org/article/2023/10/30/animal-science-spider-music-oregon-research-harp-music/,,,,,,,,Oregon scientists study spiders with a web-inspired musical instrument.,This story explores oregon scientists study spiders with a web-inspired musical instrument.,,Science & Research,Oregon,35.0,2.0,Jule Gilfillan,,,0.95,Name,SpiderHarp
-118.1991257,44.7460233,0.0,35.02 Sumpter Christmas Parade,Sumpter Christmas Parade,35.0,2.0,11/2/23,,,,,,,,,Sumpter.,This story explores this story explores sumpter Christmas Parade.,,General Interest,Christmas Parade,35.0,2.0,Jule Gilfillan,,,0.95,Name,Sumpter Christmas Parade
-123.0157104,48.545885,0.0,35.02 Sunflower Sea Stars,Beautiful Sunflower Sea Stars are dying out in large numbers due to a mysterious syndrome known as wasting. But scientists believe a solution is in sight. ,35.0,2.0,11/2/23,https://www.opb.org/article/2023/11/14/sunflower-sea-star-wasting-captive-breeding/,,,,,,,,Beautiful Sunflower Sea Stars are dying out in large numbers due to a mysterious syndrome known as wasting. But scientists believe a solution is in sight.,This story explores beautiful Sunflower Sea Stars are dying out in large numbers due to a mysterious syndrome known as wasting. But scientists believe a solution is in sight.,,Science & Research,Beautiful Sunflower Sea,35.0,2.0,Noah Thomas,,,0.95,Name,Sunflower Sea Stars
-147.7601588,64.8439054,0.0,35.03 Ice Sculptor Special,"The competition is fierce at the World Ice Carving Championships in Fairbanks, Alaska. Join the journey of one chef and his team from coastal Oregon as they chisel and chainsaw a massive, 18-foot tall “Punk Baby” ice sculpture into a glistening wonder. Will it win the crown?",35.0,3.0,12/7/23,https://www.opb.org/article/2023/12/07/from-oregon-to-alaska-an-ice-sculpting-odyssey/,,,,,,,,"The competition is fierce at the World Ice Carving Championships in Fairbanks, Alaska. Join the journey of one chef and his team from coastal Oregon as they chisel and chainsaw a massive, 18-foot tall Punk Baby ice sculpture into a glistening wonder. Will it win the crown?","The competition is fierce at the World Ice Carving Championships in Fairbanks, Alaska. Join the journey of one chef and his team from coastal Oregon as they chisel and chainsaw a massive, 18-foot tall Punk Baby ice sculpture into a glistening wonder. Will it win the crown?",,Coast & Marine; Communities & Culture; Food & Drink,Fairbanks; Alaska; Oregon,35.0,3.0,Noah Thomas,,,0.95,Name,Ice Sculptor Special
-124.0233386,44.9139126,0.0,35.04 Green Crabs,Oregon grapples with an invasion of green crabs along the coast.,35.0,4.0,1/4/24,,,,,,,,,Oregon grapples with an invasion of green crabs along the coast.,This story explores oregon grapples with an invasion of green crabs along the coast.,Low-confidence metadata match,Coast & Marine; Food & Drink,Oregon,35.0,4.0,Jule Gilfillan,,,0.697,Name,Green Crabs
-123.8081647,45.4569691,0.0,35.04 Pig-N-Ford,Tillamook’s Pig-N-Ford competition has been an Oregon tradition for nearly 100 years.,35.0,4.0,1/4/24,,,,,,,,,Tillamooks Pig-N-Ford competition has been an Oregon tradition for nearly 100 years.,This story explores tillamooks Pig-N-Ford competition has been an Oregon tradition for nearly 100 years.,,Communities & Culture,Tillamook; Oregon,35.0,4.0,Ian McCluskey,,,0.95,Name,Pig-N-Ford
-122.6058847,45.5735937,0.0,35.05 Columbia Slough,A surprising natural oasis in Portland's Columbia slough.,35.0,4.0,1/4/24,,,,,,,,,A surprising natural oasis in Portland's Columbia slough.,This story explores a surprising natural oasis in Portland's Columbia slough.,No metadata match,General Interest,Portland,35.0,4.0,,,,,No match,Columbia Slough
-118.5968605,46.5247924,0.0,35.05 Ginkgo Flow,A geologic roadtrip to explore the Ginkgo Flow.,35.0,5.0,1/11/24,,,,,,,,,A geologic roadtrip to explore the Ginkgo Flow.,This story explores a geologic roadtrip to explore the Ginkgo Flow.,,Geology & Natural History,,35.0,5.0,Jule Gilfillan,,,0.905,Name,Ginkgo Flow
-123.2666658,44.5446522,0.0,35.05 Spiderharp,"Also, spiders have bad eyesight, so how do they ""see"" what’s happening on their webs? Researchers created a mechanical web to understand this process, and it has one interesting side effect–it plays music.",35.0,5.0,1/11/24,,,,,,,,,"Also, spiders have bad eyesight, so how do they ""see"" whats happening on their webs? Researchers created a mechanical web to understand this process, and it has one interesting side effectit plays music.","This story explores also, spiders have bad eyesight, so how do they ""see"" whats happening on their webs? Researchers created a mechanical web to understand this process, and it has one interesting side effectit plays music.",No metadata match,Science & Research,nan,35.0,5.0,,,,,No match,Spiderharp
-122.4334654,43.2632043,0.0,35.05 Umpqua Rain Photo Essay,A rainy day respite along the Umpqua River.,35.0,5.0,1/11/24,,,,,,,,,A rainy day respite along the Umpqua River.,This story explores a rainy day respite along the Umpqua River.,,Rivers & Water,Umpqua River,35.0,5.0,Brandon Swanson,,,0.95,Name,Umpqua Rain Photo Essay
-122.761291,45.3830843,0.0,35.06 Pumpkin Regatta,"Strap into a 1000 pound pumpkin for the pumpkin regatta in Tualatin, Oregon.",35.0,6.0,2/1/24,https://www.opb.org/article/2023/10/31/west-coast-giant-pumpkin-regatta-tualatin-oregon-costumes-race/,,,,,,,,"Strap into a 1000 pound pumpkin for the pumpkin regatta in Tualatin, Oregon.","This story explores strap into a 1000 pound pumpkin for the pumpkin regatta in Tualatin, Oregon.",Possible trailing tags/places remain,General Interest,Oregon; Tualatin,35.0,6.0,Noah Thomas,,,0.95,Name,Pumpkin Regatta
-123.9545849,45.3815702,0.0,35.06 Salt Makers,"The legacy of salt making is explored, from the days of Lewis and Clark to the modern facilities of Jacobsen Salt Co.",35.0,6.0,2/1/24,https://www.opb.org/article/2024/02/06/salt-making-on-the-oregon-coast-then-and-now/,,,,,,,,"The legacy of salt making is explored, from the days of Lewis and Clark to the modern facilities of Jacobsen Salt Co.","The legacy of salt making is explored, from the days of Lewis and Clark to the modern facilities of Jacobsen Salt Co.",,History & Heritage,,35.0,6.0,Ian McCluskey,,,0.95,Name,Salt Makers
-122.9641519,43.7810153,0.0,35.06 Tree Climbing School,It's boot camp for tree climbers as scientists and others learn what it takes to work in the canopy.,35.0,6.0,2/1/24,,,,,,,,,It's boot camp for tree climbers as scientists and others learn what it takes to work in the canopy.,This story explores it's boot camp for tree climbers as scientists and others learn what it takes to work in the canopy.,,Science & Research; Outdoor Recreation,,35.0,6.0,Noah Thomas,,,0.95,Name,Tree Climbing School
-122.2166133,46.265733,0.0,35.07 Unearthing the Lost Stories of Mount St. Helens,"As they search a rugged post-eruption landscape in a quest for answers, amateur archeologists unearth new details about what happened on Mount St. Helens on May 18,1980. Their efforts reveal a deeper story about the life of Harry Truman, innkeeper at Mount St. Helens lodge, as well the lives of the 'volcano watchers' who were lost on that fateful day.",35.0,7.0,3/14/24,,,,,,,,,"As they search a rugged post-eruption landscape in a quest for answers, amateur archeologists unearth new details about what happened on Mount St. Helens on May 18,1980. Their efforts reveal a deeper story about the life of Harry Truman, innkeeper at Mount St. Helens lodge, as well the lives of the 'volcano watchers' who were lost on that fateful day.","This story explores as they search a rugged post-eruption landscape in a quest for answers, amateur archeologists unearth new details about what happened on Mount St. Helens on May 18,1980. Their efforts reveal a deeper story about the life of Harry Truman, innkeeper at Mount St. Helens lodge, as well the lives of the 'volcano watchers' who were lost on that fateful day.",,Geology & Natural History,Mount St. Helens,35.0,7.0,Ian McCluskey,,,0.95,Name,Unearthing the Lost Stories of Mount St. Helens
-117.4714005,45.1871676,0.0,35.08 Horsewomen of the Hen Party,"Around 1930, La Grande horsewoman Jean Birnie began leading all-female packing trips into the rugged Wallowa Mountains. Nearly a century later, her descendants celebrate the epic landscape and intimate connection with nature that Jean passed on to them.",35.0,8.0,4/4/24,https://www.opb.org/article/2024/04/04/meet-the-remarkable-oregon-horsewomen-of-the-hen-party/,,,,,,,,"Around 1930, La Grande horsewoman Jean Birnie began leading all-female packing trips into the rugged Wallowa Mountains. Nearly a century later, her descendants celebrate the epic landscape and intimate connection with nature that Jean passed on to them.","This story explores around 1930, La Grande horsewoman Jean Birnie began leading all-female packing trips into the rugged Wallowa Mountains. Nearly a century later, her descendants celebrate the epic landscape and intimate connection with nature that Jean passed on to them.",,Agriculture & Ranching,La Grande; Wallowa Mountains,35.0,8.0,Jule Gilfillan,,,0.933,Name,Horsewomen of the Hen Party
-122.8995934,47.061829,0.0,35.08 Tug Boat Races,,35.0,9.0,5/2/24,,,,,,,,,,,Very short description,General Interest,,35.0,9.0,Ian McCluskey,,,1.0,Description,Tug Boat Races
-121.626871,45.3170819,0.0,35.09 Teacup Lake Photo Essay,,35.0,9.0,5/2/24,,,,,,,,,,,Very short description,Rivers & Water,Teacup Lake,35.0,9.0,Ian McCluskey,,,1.0,Description,Teacup Lake Photo Essay
