X,Y,Z,Name,Description,Season,Episode,BroadcastDate,Link,,,,,,,
-117.0162105,42.0010219,0,08.06 Funding State Parks,Oregon's system of state parks has long been one of the finest and most used in the nation. But now it's in deep trouble with a quarter of the parks schedules to close. This special report explores the state park crisis and looks at possible solutions.,8,6,11/14/96,,,,,,,,
-120.4341767,44.3155968,0,08.07 Endurance Horse Race,"Endurance racing is a demanding sport that tests the stamina of horse and rider, who must complete a 100-mile course in a single day. The challenge is to pace yourself and your horse.",8,7,11/21/96,,,,,,,,
-122.6556192,45.60827,0,08.07 Personal Watercraft,"Jet-powered one- two- and three-person watercraft are increasingly popular, but not everyone loves them. They make a lot of noise and cause a disproportionate number of accidents on the river.",8,7,11/21/96,,,,,,,,
-122.6669372,44.7951279,0,08.07 Stout Mountain,"Privately owned Stout Mountain, east of Salem, has remained virtually untouched by human actions. In the heavily-settled Willamette Valley, it's a rare glimpse at the region's natural diversity.",8,7,11/21/96,,,,,,,,
-121.6852013,45.2807458,0,08.08 Barlow Road,"The Barlow Road, once the primary route over the Cascade Mountains to the Willamette Valley, was notorious for causing death, heartbreak and struggle for Oregon pioneers.",8,8,11/28/96,,,,,,,,
-123.3143477,44.4060075,0,08.08 Bullfrogs,The bullfrog is thriving in Oregon. But are they responsible for several native species disappearing? Managers at the Finley Wildlife Refuge work to remove adult bullfrogs from the lake in an effort to control their populations. Researchers are finding evidence that these aggressive predators have had a significant impact on native species such as the western pond turtle and the Oregon chub.,8,8,11/28/96,,,,,,,,
-122.7482918,45.1184729,0,08.08 Tulips in Bloom,"Not even a drizzling Oregon day can distract from the gorgeous colors of this massive tulip field in Woodburn. In full blossom, this sight holds beauty for everyone to enjoy.",8,8,11/28/96,,,,,,,,
-117.0188653,42.0011423,0,08.08 Wildlife Artist,"Oregon is home to a number of top wildlife artists, as well as many less known. Field Guide talks to artists about how they approach nature and capture images from the wild.",8,8,11/28/96,,,,,,,,
-118.9428582,44.3989873,0,08.09 City Slickers,"The Ponderosa Guest Ranch south of John Day is a working cattle ranch. It's also a ""dude ranch"" where folks from the city pay to ride horses and round up the cattle.",8,9,2/6/97,,,,,,,,
-121.6999842,45.3573346,0,08.09 Glacier Rescue Training,A difficult training exercise on the White Mountain Glacier on the slopes of Mount Hood is an audition for climbers hoping to join Portland Mountain Rescue.,8,9,2/6/97,,,,,,,,
-122.8486315,45.1545804,0,08.09 Woodburn Peat Bog #2,"In the 1980s, a sewer project on the grounds of Woodburn High School revealed an ancient peat bog. The bog preserved the bones of Ice Age creatures like giant sloths, elephants and bison. Field Guide returns for a new dig in the bog.",8,9,2/6/97,,,,,,,,
-122.6997765,45.5190761,0,08.10 Building the Max Line Tunnel,"When the city of Portland starts work on a light rail line to Beaverton and Hillsboro, engineers have to confront the West Hills. They dig and blast their way through the layers of the area's ancient past of geologic upheaval.",8,10,2/13/97,,,,,,,,
-122.8168884,45.7119917,0,08.10 Songbird Survey,"Migratory songbirds are not only melodic and beautiful they also can tell us a lot about the environment. We join two bird surveys which track the health of Oregon's songbird population. First we accompany volunteers from the American Breeding Bird Survey, as they track changes along an annual survey route. Later we stop in on members of the Natural Heritage Program as they band birds and note vital statistics on Portland's Sauvie Island.",8,10,2/13/97,,,,,,,,
-123.1800579,44.0260866,0,08.10 Willamette Valley Natural History,"Take a look at some of the Willamette Valley's prairie lands. The Nature Conservancy of Oregon and the State are taking inventory of the valley's native plants and wildlife species. See how the prairie has changed due to lack of fire. The oak savanna, one of the rarest and quickly diminishing of habitats is being crowded out by plants normally held at bay by fires. See how lack of this habitat impacts the survival of wildlife.",8,10,2/13/97,,,,,,,,
-118.9456322,46.0936083,0,08.11 9300-Year-Old Man,The discovery of the oldest skeleton in the Pacific Northwest has uncovered a murder mystery 90 centuries old. It's also created new controversy. The analysis of Kennewick Man by scientists is opposed by his American Indian descendants.,8,11,2/20/97,,,,,,,,
-122.124456,44.7124314,0,08.11 Forest Cleanup,"Extreme weather in February of 1996 caused flooding through the Cascade Mountain range. The cleanup costs millions and it will be decades before the forest recovers. We'll show how humans contributed to the damage, and what they're doing to reverse it.",8,11,2/20/97,,,,,,,,
-122.0433201,43.7355786,0,08.11 Waldo Lake,"Waldo's unique water quality is so pure the visibility is over 120 feet deep. Volunteer scientists are worried, however, that the quality may be decreasing. Fish stocking and other human interactions with the lake, have greatly altered the natural biological communities of the lake. Waldo-lovers urge visitors to respect the purity of the lake and hope that government dollars will help to protect it.",8,11,2/20/97,,,,,,,,
-122.6652244,45.2845604,0,08.12 Willamette Water Quality,"There are some serious problems with the Willamette River's water quality. The river has been cleaned up considerably since the 1960s, when it was basically an open sewer, but more subtle problems persist.",8,12,2/27/97,,,,,,,,
-121.8653568,42.3831377,0,08.13 Klamath Lake Fish Kill,A report on the controversy surrounding land management practices and their impact on endangered fish in Klamath Lake in Central oregon,8,13,3/6/97,,,,,,,,
-117.0213546,42.0011738,0,08.13 Outdoor Women,Started in 1993 the Oregon Fish and Wildlife department has been sponsoring the Outdoor Women program. Since than it's popularity has only grown. The program teaches woman a variety of outdoor skills including fishing and hunting. Survival skills are also on the agenda as well as use of firearms.,8,13,3/6/97,,,,,,,,
-121.2707313,44.0621543,0,08.13 Straw Bale Houses,Straw bale construction provides an energy efficient resource for buildings. Visit with a Bend family in the process of building their own straw bale house. Hear from their builder Tod Wooldridge and see some of his work. Architect Linda Barnes talks of the benefits of straw bale construction and shows us her latest project. See a number of examples of this technology.,8,13,3/6/97,,,,,,,,
-117.0188822,42.0029113,0,09.01 Kids Quiz Special,Join host Steve Amen for a fun-filled half hour as her answers questions kids K-12 have about Oregon. Find out what the biggest animal in Oregon is or just how the state got its name. Many of the answers will surprise you.,9,1,10/9/97,,,,,,,,
-121.6783971,43.9797606,0,09.02 Avalanche Control,Witness the violent battle to keep the slopes safe for skiers as resort owners fight the threat of an avalanche. Mt Hood and Mt Bachelor Oregon,9,2,10/16/97,,,,,,,,
-122.6942043,45.5113631,0,09.02 Group Bike Rides,"Tired of riding your bike alone, we’ll show you some group bike rides that appeal to everyone. Portland Oregon",9,2,10/16/97,,,,,,,,
-121.1270854,42.7842968,0,09.02 Sycan Marsh,South central Oregon’s lush Sycan Marsh is a showcase restoration project thanks to some very unconventional methods.,9,2,10/16/97,,,,,,,,
-123.9730741,45.2170891,0,09.03 Dory Launch,It’s a wild look at a fading tradition as we return to the Oregon coast for a report on dory fisherman. Pacific City Oregon,9,3,10/23/97,,,,,,,,
-123.9867929,44.8853336,0,09.03 Estuary Seine,A look at why Coho salmon populations are on the decline in Oregon’s coastal rivers. ,9,3,10/23/97,,,,,,,,
-121.1399548,44.3688318,0,09.03 Smith Rock Fire,Watch mother nature at work as we see Smith Rock State Park bounce back after a devastating fire. Smith Rock State Park Oregon,9,3,10/23/97,,,,,,,,
-121.1232041,42.7848698,0,09.03 Sycan Photo Essay,South Central Oregon,9,3,10/23/97,,,,,,,,
-123.9313669,44.3452884,0,09.04 Coast Range Waterfalls,You'll be amazed at some of the hidden wonders in the coast range as we hit the trails in search of little known waterfalls / scenery,9,4,10/30/97,,,,,,,,
,,,09.04 Prescribed Fires,A report on why some fires are being allowed to burn in Oregon�s wilderness areas.,9,4,10/30/97,,,,,,,,
-122.3058592,45.5003431,0,09.04 Wildlife Tracker,You'll meet an amazing woman who spent her life learning how to observe animals and recognize the signs they leave behind. Central oregon,9,4,10/30/97,,,,,,,,
-119.6535712,42.5062465,0,09.05 Antelope Fawns,The number of pronghorn antelope is declining in most Oregon because something is killing most fawns within days of their birth. OFG goes looking for answers.,9,5,11/6/97,,,,,,,,
-121.7139691,44.0282418,0,09.05 Back Country Snowboarding,"Snowboarding continues to grow in popularity, but as the snowboarders get more experience, the desire to push the envelope is leading many of them into dangerous situations. Central Oregon",9,5,11/6/97,,,,,,,,
-117.0239445,42.001135,0,09.05 Sled Dogs,The sport of mushing a sled dog team is catching on in Oregon and we will follow a couple of women who find out just what it takes to handle a team.,9,5,11/6/97,,,,,,,,
-122.0843864,42.9539443,0,09.06 Crater Lake Water Study,Crater Lake is Oregon's only national park and a major tourist attraction. But there's concern the area may be in trouble so scientists are investigating ways to preserve its fragile beauty,9,6,11/13/97,,,,,,,,
-123.9706113,45.460946,0,09.06 Hang Gliding at Oceanside,We take to the air to join hang gliders sailing high above the Oregon coastline.,9,6,11/13/97,,,,,,,,
-120.4836004,45.1945651,0,09.06 John Day Canyon,It's a leisurely float trip down the John Day River as we see spectacular scenery and learn a lot about local history of Native Americans along the way.,9,6,11/13/97,,,,,,,,
-122.0798172,42.9456485,0,09.07 Crater Lake in Winter,Your chance to see this spectacular travel destination as few have. Crater lake National Park.,9,7,11/20/97,,,,,,,,
-122.6713443,45.4987627,0,09.07 Giardia,Safety tips to protect you when hiking.,9,7,11/20/97,,,,,,,,
-123.6192755,44.3817271,0,09.07 New Hatchery,"There are a number of people who believe that stocking our rivers and streams with hatchery fish is the answer to our depleted fish populations, but the latest research doesn’t back this up",9,7,11/20/97,,,,,,,,
